humanitarian_id,client_id
h_6129,
h_19280,8285.0
h_22786,6226.0
h_13226,9275.0
h_13237,7401.0
h_4957,
h_2103,
h_5750,
h_20494,16193.0
h_17882,12202.0
h_5538,
h_25384,18756.0
h_23466,16180.0
h_657,
h_15745,11902.0
h_11011,15945.0
h_2765,
h_18306,12224.0
h_4332,
h_8641,8757.0
h_14836,15976.0
h_13685,14015.0
h_4105,
h_1795,
h_9235,15115.0
h_973,
h_4301,
h_17348,12235.0
h_6724,
h_20382,15936.0
h_22512,4047.0
h_17205,13453.0
h_1886,
h_4986,
h_6230,
h_17809,8318.0
h_20176,12304.0
h_5934,
h_5496,
h_3715,
h_426,
h_734,
h_4775,
h_3944,
h_4303,
h_4020,
h_4797,
h_3697,
h_9206,12679.0
h_6653,
h_17649,5305.0
h_2335,
h_3306,
h_4626,
h_5822,
h_3606,
h_5699,
h_1260,
h_1893,
h_4320,
h_4074,
h_6728,
h_3867,
h_4936,
h_3073,
h_2827,
h_6431,
h_599,
h_24292,12812.0
h_3235,
h_3176,
h_181,
h_498,
h_10686,15971.0
h_2042,
h_5338,
h_1855,
h_22108,13869.0
h_2405,
h_3010,
h_5799,
h_5971,
h_5504,
h_1202,
h_300,
h_1987,
h_1310,
h_2318,
h_6820,
h_4994,
h_345,
h_13952,15019.0
h_5319,
h_5047,
h_6478,
h_2359,
h_5025,
h_6748,
h_615,
h_70,
h_4200,
h_789,
h_5980,
h_1327,
h_6254,
h_5351,
h_25109,12034.0
h_2236,
h_2363,
h_16172,13171.0
h_1716,
h_4145,
h_3086,
h_3457,
h_5933,
h_1957,
h_4624,
h_1384,
h_3827,
h_21863,13167.0
h_21655,11285.0
h_3916,
h_6496,
h_1294,
h_10748,16037.0
h_2074,
h_2988,
h_4288,
h_6758,
h_1215,
h_1070,
h_336,
h_2643,
h_21526,13728.0
h_2061,
h_5576,
h_398,
h_8583,15846.0
h_16840,15742.0
h_20648,8319.0
h_1772,
h_4728,
h_1544,
h_4813,
h_6657,
h_5064,
h_4035,
h_3644,
h_3402,
h_17930,13645.0
h_3888,
h_20631,15244.0
h_14927,12352.0
h_6474,
h_4069,
h_4757,
h_10685,16021.0
h_2375,
h_893,
h_164,
h_6708,
h_11024,15682.0
h_16510,15498.0
h_2285,
h_731,
h_3718,
h_6507,
h_5311,
h_1375,
h_1207,
h_2019,
h_5551,
h_1312,
h_5675,
h_2710,
h_3064,
h_3007,
h_2866,
h_5820,
h_4420,
h_3833,
h_2974,
h_1999,
h_1365,
h_3679,
h_576,
h_2587,
h_2329,
h_21391,16016.0
h_3363,
h_4373,
h_18126,12268.0
h_21144,16015.0
h_22288,16095.0
h_19444,16136.0
h_2417,
h_3754,
h_1406,
h_3113,
h_3206,
h_993,
h_1056,
h_3941,
h_4754,
h_6385,
h_4334,
h_1221,
h_2722,
h_9882,11603.0
h_4343,
h_4764,
h_2812,
h_4943,
h_1162,
h_3093,
h_4587,
h_1708,
h_22291,15597.0
h_20292,3662.0
h_6343,
h_2704,
h_3169,
h_6140,
h_13500,15982.0
h_2551,
h_3977,
h_5109,
h_6039,
h_2044,
h_7965,13288.0
h_6108,
h_20794,13530.0
h_9664,9499.0
h_1781,
h_11137,10396.0
h_5707,
h_5607,
h_23564,15328.0
h_5866,
h_5548,
h_595,
h_6080,
h_4433,
h_9663,12387.0
h_17757,11774.0
h_5208,
h_1119,
h_19335,15394.0
h_6681,
h_4435,
h_974,
h_1021,
h_22573,16403.0
h_4774,
h_899,
h_5006,
h_6836,
h_1524,
h_3189,
h_12588,14324.0
h_17370,15213.0
h_19290,15214.0
h_3751,
h_6007,
h_5078,
h_3411,
h_6280,
h_10422,9241.0
h_1613,
h_3743,
h_10893,15957.0
h_4311,
h_6241,
h_2269,
h_5076,
h_1490,
h_1751,
h_3805,
h_4252,
h_3898,
h_5435,
h_20302,6584.0
h_1274,
h_5785,
h_1596,
h_4834,
h_21955,15381.0
h_1256,
h_1300,
h_18386,15911.0
h_4336,
h_6003,
h_4482,
h_64,
h_4825,
h_5566,
h_20813,11741.0
h_935,
h_416,
h_19676,14619.0
h_4967,
h_3013,
h_2567,
h_3716,
h_10529,14446.0
h_5998,
h_2521,
h_2931,
h_5625,
h_247,
h_5214,
h_16796,499.0
h_23871,10488.0
h_4038,
h_11455,15419.0
h_7611,15863.0
h_1434,
h_6721,
h_3373,
h_2277,
h_6612,
h_6764,
h_4558,
h_5059,
h_3687,
h_6312,
h_6621,
h_5850,
h_15021,10387.0
h_23611,9308.0
h_709,
h_1840,
h_12254,15539.0
h_7646,15849.0
h_4316,
h_2724,
h_4849,
h_20383,15628.0
h_13112,15629.0
h_3909,
h_4091,
h_3201,
h_6345,
h_5917,
h_216,
h_2205,
h_18283,11010.0
h_12581,8490.0
h_4659,
h_16348,13967.0
h_2824,
h_3311,
h_19870,15968.0
h_6310,
h_5629,
h_1160,
h_2999,
h_6508,
h_14131,14478.0
h_4660,
h_1198,
h_812,
h_21645,15963.0
h_20666,9775.0
h_1036,
h_6802,
h_25258,15058.0
h_2907,
h_25383,9038.0
h_1545,
h_666,
h_664,
h_1367,
h_16884,9669.0
h_1263,
h_24069,5764.0
h_20354,7406.0
h_18549,10402.0
h_19015,2975.0
h_18921,5920.0
h_2828,
h_6397,
h_206,
h_854,
h_2231,
h_14437,6131.0
h_14420,15970.0
h_23731,1466.0
h_5508,
h_18028,8405.0
h_15704,15674.0
h_5347,
h_1094,
h_24099,15953.0
h_19781,15903.0
h_10726,15917.0
h_5815,
h_22039,7637.0
h_950,
h_2545,
h_2954,
h_19782,15978.0
h_4204,
h_2327,
h_6358,
h_3825,
h_5412,
h_2775,
h_6492,
h_4062,
h_20788,15805.0
h_2522,
h_8842,16370.0
h_6138,
h_1488,
h_262,
h_9288,15874.0
h_1748,
h_4787,
h_444,
h_20926,5533.0
h_8324,14571.0
h_14680,7458.0
h_24,
h_9622,15798.0
h_2503,
h_2125,
h_6384,
h_6322,
h_3132,
h_2923,
h_21114,15735.0
h_21116,14793.0
h_924,
h_2603,
h_17049,15823.0
h_25202,15821.0
h_10825,15905.0
h_6581,
h_5285,
h_1964,
h_2621,
h_6323,
h_12771,14130.0
h_581,
h_13780,11483.0
h_3256,
h_4493,
h_3861,
h_4944,
h_410,
h_9833,13879.0
h_1578,
h_3023,
h_3848,
h_5588,
h_5516,
h_540,
h_3693,
h_6194,
h_2151,
h_23116,12346.0
h_16335,15607.0
h_16018,15052.0
h_765,
h_15190,15894.0
h_442,
h_4389,
h_12219,14633.0
h_6667,
h_6668,
h_2094,
h_17120,15090.0
h_4577,
h_11154,14070.0
h_5441,
h_1643,
h_1287,
h_3508,
h_17416,13195.0
h_146,
h_2576,
h_5374,
h_278,
h_2396,
h_2540,
h_6506,
h_3810,
h_20564,6329.0
h_155,
h_4043,
h_2021,
h_18858,8749.0
h_5037,
h_658,
h_1358,
h_17312,13734.0
h_1247,
h_1337,
h_20365,15722.0
h_1280,
h_3982,
h_4248,
h_257,
h_2314,
h_4223,
h_6232,
h_2486,
h_4679,
h_3327,
h_21926,9157.0
h_3472,
h_6145,
h_949,
h_1630,
h_6647,
h_10222,16330.0
h_24154,10649.0
h_2820,
h_750,
h_6480,
h_2069,
h_2487,
h_4829,
h_5874,
h_4907,
h_1381,
h_18366,15828.0
h_5236,
h_3111,
h_515,
h_1568,
h_2483,
h_5392,
h_5287,
h_4753,
h_2088,
h_5932,
h_3706,
h_5909,
h_4065,
h_3572,
h_5383,
h_1420,
h_4119,
h_403,
h_4630,
h_6417,
h_3556,
h_1536,
h_23648,10980.0
h_6585,
h_560,
h_8591,12239.0
h_5100,
h_3620,
h_22910,15784.0
h_2932,
h_3388,
h_3664,
h_4727,
h_5684,
h_4819,
h_5702,
h_4755,
h_5896,
h_22925,15786.0
h_14356,13743.0
h_12760,15479.0
h_11955,14270.0
h_5550,
h_13504,15700.0
h_22575,15789.0
h_10933,12815.0
h_23336,15295.0
h_16270,15018.0
h_10895,15724.0
h_346,
h_337,
h_4189,
h_5357,
h_22351,15779.0
h_6833,
h_6477,
h_17584,13637.0
h_22425,11282.0
h_2012,
h_15738,18169.0
h_954,
h_12324,15627.0
h_805,
h_8389,15772.0
h_5864,
h_1128,
h_20018,5102.0
h_23447,8879.0
h_4544,
h_3072,
h_3858,
h_3497,
h_2584,
h_4585,
h_1825,
h_1561,
h_18198,15400.0
h_2,
h_727,
h_977,
h_20654,9195.0
h_3583,
h_5887,
h_1602,
h_22448,6020.0
h_4099,
h_8634,15633.0
h_11038,15759.0
h_3704,
h_4162,
h_4082,
h_4188,
h_22779,14400.0
h_4496,
h_19590,15299.0
h_4129,
h_8126,15754.0
h_4501,
h_5231,
h_3397,
h_5230,
h_2559,
h_2571,
h_1587,
h_6153,
h_118,
h_1437,
h_3665,
h_2246,
h_5844,
h_600,
h_185,
h_2282,
h_2825,
h_4006,
h_6098,
h_2443,
h_1143,
h_14311,15738.0
h_14310,15737.0
h_4520,
h_9601,15705.0
h_5907,
h_10716,15639.0
h_17997,15710.0
h_23762,12984.0
h_865,
h_18008,15698.0
h_23550,15659.0
h_1970,
h_966,
h_5498,
h_3264,
h_4676,
h_7609,6909.0
h_9654,15739.0
h_241,
h_5450,
h_1968,
h_2435,
h_3426,
h_4148,
h_3089,
h_3376,
h_6136,
h_23264,11925.0
h_4394,
h_17184,9272.0
h_270,
h_11907,15711.0
h_2950,
h_24544,10013.0
h_3897,
h_1756,
h_9892,16926.0
h_1423,
h_2033,
h_3017,
h_15043,15605.0
h_2819,
h_6564,
h_6089,
h_6841,
h_6142,
h_15176,15618.0
h_721,
h_3316,
h_6224,
h_207,
h_1722,
h_3030,
h_3412,
h_275,
h_6789,
h_1654,
h_2685,
h_3567,
h_4115,
h_6580,
h_3038,
h_27,
h_221,
h_638,
h_6335,
h_17789,10244.0
h_1733,
h_4560,
h_9684,13497.0
h_5964,
h_4231,
h_5524,
h_681,
h_2869,
h_2639,
h_3757,
h_302,
h_6600,
h_6822,
h_6242,
h_91,
h_1837,
h_19647,6556.0
h_2095,
h_23555,15403.0
h_861,
h_1164,
h_4607,
h_835,
h_2793,
h_5171,
h_4926,
h_543,
h_167,
h_2028,
h_11599,10426.0
h_6014,
h_3694,
h_6235,
h_16722,15404.0
h_1531,
h_1495,
h_1534,
h_463,
h_1125,
h_2936,
h_17860,15683.0
h_2979,
h_377,
h_9703,6128.0
h_795,
h_5380,
h_312,
h_3686,
h_3616,
h_1930,
h_193,
h_4049,
h_6484,
h_24038,15369.0
h_10725,15370.0
h_4266,
h_3676,
h_4019,
h_18502,12440.0
h_11744,10974.0
h_5365,
h_3318,
h_5304,
h_11397,3403.0
h_8501,6162.0
h_3829,
h_3712,
h_4870,
h_5879,
h_5957,
h_1841,
h_2859,
h_2321,
h_4138,
h_4633,
h_16332,14766.0
h_4056,
h_4349,
h_19455,7411.0
h_6330,
h_5642,
h_2259,
h_6231,
h_6217,
h_1243,
h_18515,4586.0
h_1306,
h_20045,15260.0
h_5915,
h_1230,
h_1296,
h_14697,11566.0
h_21624,15775.0
h_2084,
h_2885,
h_3286,
h_6391,
h_5668,
h_6730,
h_3824,
h_1292,
h_6555,
h_2114,
h_1997,
h_3140,
h_625,
h_14,
h_3063,
h_2176,
h_1937,
h_3142,
h_3837,
h_3437,
h_696,
h_11959,15521.0
h_10841,15421.0
h_17653,15630.0
h_6075,
h_6467,
h_18446,14399.0
h_4920,
h_7105,16051.0
h_4067,
h_2090,
h_23375,15504.0
h_1139,
h_654,
h_2693,
h_3365,
h_1054,
h_2109,
h_908,
h_1076,
h_2253,
h_2007,
h_2302,
h_17027,15474.0
h_3368,
h_5507,
h_3910,
h_6331,
h_6625,
h_4037,
h_4160,
h_1376,
h_1352,
h_2806,
h_2743,
h_5851,
h_6415,
h_4466,
h_4081,
h_440,
h_4988,
h_6285,
h_4714,
h_5627,
h_2003,
h_6044,
h_5043,
h_1773,
h_2040,
h_21,
h_1095,
h_4477,
h_2353,
h_13573,15679.0
h_14398,15596.0
h_3025,
h_7351,5266.0
h_3993,
h_1515,
h_603,
h_4731,
h_147,
h_2961,
h_5072,
h_1793,
h_3304,
h_5241,
h_9157,15595.0
h_23282,10283.0
h_4276,
h_3471,
h_5700,
h_2099,
h_6013,
h_5518,
h_6455,
h_1106,
h_2411,
h_12925,1629.0
h_2422,
h_3873,
h_546,
h_2036,
h_2899,
h_1665,
h_3710,
h_3596,
h_6071,
h_2904,
h_2438,
h_4130,
h_5671,
h_1209,
h_4698,
h_6660,
h_473,
h_2162,
h_920,
h_19070,15571.0
h_2799,
h_22565,15584.0
h_4094,
h_3956,
h_4086,
h_3275,
h_5080,
h_21338,9526.0
h_1248,
h_6041,
h_6765,
h_1380,
h_2281,
h_2534,
h_4927,
h_5124,
h_2382,
h_12543,9240.0
h_3131,
h_16030,15573.0
h_718,
h_5175,
h_22258,15499.0
h_4684,
h_5661,
h_5813,
h_2689,
h_2112,
h_3188,
h_3997,
h_1085,
h_5960,
h_4446,
h_1547,
h_3245,
h_683,
h_679,
h_8894,15534.0
h_11762,13210.0
h_191,
h_1073,
h_25242,15410.0
h_584,
h_6613,
h_5264,
h_5854,
h_3485,
h_1727,
h_16235,7266.0
h_1724,
h_914,
h_5848,
h_45,
h_5335,
h_3360,
h_1189,
h_6059,
h_1173,
h_5533,
h_5226,
h_6671,
h_6141,
h_6570,
h_1473,
h_5267,
h_5529,
h_5017,
h_4335,
h_2147,
h_2702,
h_3218,
h_382,
h_695,
h_5007,
h_19069,14002.0
h_4002,
h_6156,
h_20947,1498.0
h_1470,
h_2748,
h_4078,
h_2210,
h_3612,
h_20933,12279.0
h_1157,
h_1750,
h_21079,15035.0
h_11977,15538.0
h_2303,
h_3970,
h_5543,
h_4125,
h_6571,
h_1032,
h_4713,
h_3263,
h_2451,
h_4639,
h_5895,
h_5532,
h_6656,
h_1447,
h_21592,14368.0
h_2161,
h_4424,
h_3343,
h_6733,
h_13740,15420.0
h_3839,
h_158,
h_2727,
h_1131,
h_6782,
h_6134,
h_5354,
h_6407,
h_1245,
h_3887,
h_175,
h_4798,
h_2378,
h_4904,
h_6263,
h_4770,
h_4914,
h_1887,
h_5273,
h_10715,4703.0
h_1621,
h_1104,
h_5320,
h_2579,
h_3847,
h_5747,
h_2566,
h_22900,14765.0
h_4777,
h_4668,
h_3274,
h_4743,
h_25270,15489.0
h_10363,15500.0
h_8447,13747.0
h_3711,
h_3864,
h_6175,
h_1478,
h_15431,15481.0
h_4815,
h_4594,
h_60,
h_2055,
h_5477,
h_10188,15372.0
h_1961,
h_4290,
h_4308,
h_6458,
h_3081,
h_6511,
h_14658,14306.0
h_3972,
h_6154,
h_1218,
h_20295,15501.0
h_433,
h_13566,18829.0
h_16823,5924.0
h_1576,
h_129,
h_1062,
h_238,
h_3971,
h_3929,
h_1923,
h_3228,
h_10,
h_3660,
h_16,
h_6132,
h_1775,
h_5931,
h_237,
h_6169,
h_4203,
h_14123,5760.0
h_16970,15470.0
h_5125,
h_6114,
h_4682,
h_1864,
h_894,
h_5600,
h_6513,
h_6168,
h_4931,
h_266,
h_5227,
h_1354,
h_5776,
h_3092,
h_6620,
h_1258,
h_3590,
h_3281,
h_836,
h_2009,
h_4858,
h_952,
h_6381,
h_4008,
h_2339,
h_5238,
h_6147,
h_5195,
h_2169,
h_3240,
h_3559,
h_5364,
h_7647,11037.0
h_19569,13318.0
h_1653,
h_1852,
h_6257,
h_5790,
h_11901,15447.0
h_4492,
h_3035,
h_4830,
h_3028,
h_2441,
h_5698,
h_19376,15429.0
h_22618,14108.0
h_3742,
h_23390,15391.0
h_3669,
h_3879,
h_6389,
h_3220,
h_1833,
h_3840,
h_814,
h_4268,
h_6290,
h_4123,
h_113,
h_4734,
h_8931,14747.0
h_2638,
h_1984,
h_6220,
h_556,
h_1514,
h_1769,
h_4794,
h_667,
h_2967,
h_4183,
h_5823,
h_342,
h_5317,
h_535,
h_386,
h_4899,
h_6256,
h_16166,9771.0
h_3483,
h_8272,15453.0
h_384,
h_3591,
h_1458,
h_1663,
h_3257,
h_4808,
h_46,
h_4738,
h_810,
h_8240,10750.0
h_17346,15412.0
h_3819,
h_1498,
h_148,
h_2517,
h_2779,
h_736,
h_229,
h_552,
h_5184,
h_6741,
h_6662,
h_197,
h_4372,
h_1121,
h_2093,
h_10984,8270.0
h_3780,
h_5536,
h_4263,
h_2713,
h_25069,15401.0
h_1658,
h_793,
h_5678,
h_4098,
h_2580,
h_103,
h_2730,
h_6524,
h_5888,
h_6286,
h_585,
h_896,
h_7603,14897.0
h_2373,
h_4126,
h_24583,7368.0
h_5485,
h_3787,
h_6636,
h_5464,
h_4749,
h_8486,14378.0
h_505,
h_2258,
h_28,
h_22508,13274.0
h_3506,
h_170,
h_3417,
h_6160,
h_3798,
h_6466,
h_5349,
h_6124,
h_10523,15364.0
h_3727,
h_6410,
h_282,
h_4370,
h_6471,
h_4823,
h_5089,
h_5989,
h_10817,14608.0
h_1299,
h_448,
h_636,
h_4962,
h_1325,
h_2669,
h_5094,
h_732,
h_5556,
h_3233,
h_3125,
h_2975,
h_20710,15331.0
h_304,
h_5407,
h_1079,
h_5246,
h_172,
h_2414,
h_6554,
h_4799,
h_1007,
h_4201,
h_4977,
h_3878,
h_24743,15092.0
h_641,
h_6143,
h_6704,
h_1635,
h_1695,
h_3351,
h_606,
h_2524,
h_3611,
h_6592,
h_756,
h_269,
h_5481,
h_491,
h_4325,
h_2292,
h_4147,
h_2533,
h_5009,
h_1217,
h_16149,14865.0
h_2394,
h_1845,
h_5676,
h_4909,
h_5249,
h_4283,
h_3433,
h_466,
h_6054,
h_6035,
h_4597,
h_22028,14073.0
h_5867,
h_5765,
h_5690,
h_1753,
h_1042,
h_3948,
h_11799,9698.0
h_4555,
h_14020,12572.0
h_6542,
h_16383,5964.0
h_4693,
h_6835,
h_222,
h_3062,
h_5417,
h_1639,
h_5029,
h_5834,
h_24906,12866.0
h_4089,
h_2971,
h_5970,
h_8681,8251.0
h_745,
h_5754,
h_339,
h_5654,
h_3018,
h_3248,
h_2578,
h_2688,
h_1672,
h_6495,
h_6646,
h_5542,
h_17221,5643.0
h_4681,
h_32,
h_5711,
h_4601,
h_1050,
h_20477,14208.0
h_6208,
h_5050,
h_6744,
h_5454,
h_3812,
h_1451,
h_5278,
h_1168,
h_5262,
h_9002,11234.0
h_5160,
h_3371,
h_2617,
h_4837,
h_5058,
h_4292,
h_5438,
h_4803,
h_3106,
h_5419,
h_2142,
h_2690,
h_21260,13568.0
h_5878,
h_2810,
h_2581,
h_1518,
h_3626,
h_6831,
h_16866,11630.0
h_5500,
h_1813,
h_3502,
h_23018,15530.0
h_3816,
h_5628,
h_4157,
h_4672,
h_5736,
h_2221,
h_15646,14820.0
h_6421,
h_3991,
h_1710,
h_3266,
h_11006,14272.0
h_3597,
h_1200,
h_5568,
h_4500,
h_5741,
h_6400,
h_283,
h_4949,
h_4992,
h_305,
h_195,
h_2087,
h_6179,
h_5546,
h_5513,
h_15301,15284.0
h_6105,
h_2990,
h_5168,
h_5606,
h_343,
h_18559,15282.0
h_3768,
h_6125,
h_3133,
h_714,
h_23803,11799.0
h_6260,
h_1467,
h_4271,
h_2001,
h_13820,7912.0
h_6813,
h_392,
h_6476,
h_6295,
h_5300,
h_1161,
h_4421,
h_4895,
h_4254,
h_4136,
h_5120,
h_5452,
h_311,
h_2564,
h_4751,
h_3580,
h_3614,
h_1464,
h_23603,15188.0
h_18991,14614.0
h_2529,
h_5775,
h_287,
h_1204,
h_5093,
h_5552,
h_6149,
h_1071,
h_5098,
h_5105,
h_4720,
h_5903,
h_5760,
h_379,
h_528,
h_832,
h_1159,
h_277,
h_1235,
h_2496,
h_333,
h_2607,
h_692,
h_6692,
h_4915,
h_2273,
h_3777,
h_3425,
h_2364,
h_2070,
h_4118,
h_4001,
h_2692,
h_1142,
h_4542,
h_4109,
h_3162,
h_22141,15210.0
h_4882,
h_4403,
h_428,
h_6030,
h_10986,7863.0
h_18689,15418.0
h_6702,
h_3283,
h_2910,
h_4929,
h_5073,
h_4708,
h_24736,14072.0
h_5034,
h_4918,
h_6378,
h_4912,
h_3419,
h_3342,
h_331,
h_3043,
h_5091,
h_2086,
h_1459,
h_2915,
h_4177,
h_1124,
h_421,
h_4250,
h_4791,
h_1944,
h_6552,
h_3057,
h_6803,
h_6339,
h_7230,15177.0
h_2927,
h_11633,4866.0
h_14219,16702.0
h_4871,
h_3183,
h_4463,
h_3325,
h_36,
h_2132,
h_2666,
h_1163,
h_2616,
h_2403,
h_740,
h_3722,
h_1615,
h_293,
h_1461,
h_2538,
h_2179,
h_5352,
h_5876,
h_903,
h_1803,
h_2898,
h_3379,
h_1822,
h_544,
h_4953,
h_3144,
h_1729,
h_1540,
h_5630,
h_5315,
h_24233,15107.0
h_6490,
h_6479,
h_6119,
h_140,
h_5945,
h_4233,
h_4011,
h_396,
h_1502,
h_601,
h_6553,
h_3438,
h_6344,
h_251,
h_258,
h_1742,
h_1872,
h_4828,
h_3118,
h_5788,
h_4851,
h_3883,
h_2361,
h_1941,
h_1726,
h_4297,
h_8204,14268.0
h_13831,15013.0
h_1138,
h_622,
h_6601,
h_4083,
h_10837,15054.0
h_23602,11235.0
h_141,
h_627,
h_6727,
h_5330,
h_2068,
h_3328,
h_8,
h_3032,
h_5991,
h_2670,
h_6034,
h_21847,13884.0
h_5769,
h_3531,
h_3459,
h_5219,
h_3550,
h_356,
h_3984,
h_4032,
h_2158,
h_5411,
h_6348,
h_344,
h_2844,
h_5339,
h_420,
h_6199,
h_2629,
h_5545,
h_2783,
h_1519,
h_446,
h_4443,
h_2760,
h_913,
h_78,
h_4631,
h_2211,
h_5130,
h_4385,
h_1348,
h_2742,
h_5409,
h_3951,
h_6456,
h_5579,
h_1107,
h_6573,
h_3959,
h_6536,
h_4563,
h_3020,
h_1800,
h_5395,
h_4513,
h_4460,
h_2320,
h_5104,
h_937,
h_6438,
h_22178,13924.0
h_3607,
h_4890,
h_143,
h_2851,
h_211,
h_5955,
h_971,
h_791,
h_766,
h_1974,
h_1065,
h_661,
h_1787,
h_1605,
h_4092,
h_5237,
h_4688,
h_6369,
h_17035,13976.0
h_14605,13705.0
h_14842,10424.0
h_7968,10169.0
h_16250,15036.0
h_4128,
h_4776,
h_1671,
h_387,
h_6299,
h_1194,
h_4299,
h_5344,
h_1906,
h_6068,
h_3423,
h_3476,
h_4337,
h_5110,
h_308,
h_2800,
h_932,
h_4236,
h_1541,
h_6015,
h_4557,
h_3394,
h_2140,
h_355,
h_1901,
h_284,
h_5000,
h_1066,
h_6818,
h_2634,
h_3628,
h_1704,
h_6408,
h_3999,
h_4257,
h_6683,
h_1047,
h_2596,
h_199,
h_6426,
h_5949,
h_5179,
h_7072,14646.0
h_21181,14848.0
h_1586,
h_10452,14209.0
h_16082,14917.0
h_3740,
h_6664,
h_5247,
h_1154,
h_4365,
h_6061,
h_13796,14942.0
h_824,
h_10214,15014.0
h_1818,
h_2430,
h_6317,
h_2362,
h_20142,14247.0
h_3352,
h_4627,
h_6352,
h_16122,6271.0
h_4059,
h_4357,
h_395,
h_6247,
h_6449,
h_4209,
h_5737,
h_3569,
h_2849,
h_802,
h_2324,
h_3651,
h_24595,6810.0
h_38,
h_10739,14982.0
h_6839,
h_17073,15002.0
h_5295,
h_2573,
h_21977,14866.0
h_5356,
h_21583,5841.0
h_8631,12186.0
h_18471,270.0
h_5770,
h_20404,5617.0
h_4280,
h_1170,
h_4149,
h_6328,
h_8495,3446.0
h_4888,
h_18089,14375.0
h_21231,14712.0
h_8887,4899.0
h_22116,10085.0
h_11710,10757.0
h_9613,5829.0
h_7699,14922.0
h_23266,14564.0
h_15977,14973.0
h_7950,15114.0
h_6460,
h_6781,
h_2637,
h_1575,
h_2120,
h_7933,9441.0
h_25250,14581.0
h_3435,
h_18989,7902.0
h_6306,
h_3320,
h_2867,
h_7902,14876.0
h_2782,
h_5947,
h_779,
h_208,
h_5869,
h_6207,
h_2199,
h_4156,
h_3107,
h_2224,
h_2937,
h_3723,
h_1618,
h_5749,
h_226,
h_6422,
h_6809,
h_4979,
h_3354,
h_3936,
h_4312,
h_4511,
h_5439,
h_5167,
h_2795,
h_21629,10663.0
h_4892,
h_872,
h_5581,
h_2138,
h_98,
h_6289,
h_4950,
h_6844,
h_6550,
h_1706,
h_3243,
h_1385,
h_1797,
h_702,
h_5643,
h_5233,
h_24355,5360.0
h_1761,
h_1493,
h_4862,
h_6576,
h_6627,
h_1516,
h_1072,
h_6652,
h_4526,
h_4945,
h_1981,
h_3489,
h_5811,
h_6203,
h_467,
h_6067,
h_2630,
h_6096,
h_4723,
h_2712,
h_4923,
h_6788,
h_3421,
h_11571,5128.0
h_2122,
h_5266,
h_4547,
h_5995,
h_2674,
h_3484,
h_5930,
h_6535,
h_5201,
h_4622,
h_97,
h_21421,14505.0
h_6279,
h_4448,
h_3998,
h_1089,
h_582,
h_3541,
h_3510,
h_2952,
h_1081,
h_19916,10264.0
h_1770,
h_3461,
h_6783,
h_783,
h_6303,
h_5965,
h_689,
h_767,
h_265,
h_5185,
h_3539,
h_922,
h_5731,
h_390,
h_884,
h_4685,
h_672,
h_3625,
h_856,
h_979,
h_5012,
h_3326,
h_4452,
h_5526,
h_3478,
h_6693,
h_3885,
h_4883,
h_5084,
h_5928,
h_4821,
h_3150,
h_2838,
h_3224,
h_3117,
h_5355,
h_4591,
h_3282,
h_6700,
h_4933,
h_4648,
h_4898,
h_4612,
h_6112,
h_12703,8361.0
h_3156,
h_6099,
h_2853,
h_4792,
h_1069,
h_4575,
h_2553,
h_4058,
h_1126,
h_958,
h_4196,
h_2716,
h_6719,
h_3659,
h_412,
h_153,
h_4057,
h_6645,
h_6394,
h_6373,
h_2895,
h_235,
h_652,
h_6031,
h_3450,
h_5977,
h_4593,
h_315,
h_6670,
h_8444,13729.0
h_2215,
h_5307,
h_2676,
h_5020,
h_1686,
h_691,
h_5872,
h_145,
h_5959,
h_6002,
h_2610,
h_3791,
h_6752,
h_5389,
h_613,
h_4689,
h_6088,
h_676,
h_5343,
h_1033,
h_5842,
h_6448,
h_4168,
h_4419,
h_988,
h_4070,
h_1133,
h_487,
h_1982,
h_6648,
h_3447,
h_405,
h_694,
h_5418,
h_5509,
h_19,
h_4397,
h_4605,
h_1551,
h_4240,
h_4256,
h_2771,
h_2906,
h_5286,
h_930,
h_3830,
h_33,
h_507,
h_5922,
h_2959,
h_8647,14926.0
h_4073,
h_3925,
h_1205,
h_1064,
h_1895,
h_4703,
h_5927,
h_354,
h_3001,
h_1,
h_2131,
h_3215,
h_6595,
h_1670,
h_3844,
h_5252,
h_6131,
h_3973,
h_3918,
h_101,
h_2732,
h_511,
h_5141,
h_1592,
h_4763,
h_5611,
h_2548,
h_5696,
h_245,
h_629,
h_4218,
h_6017,
h_1705,
h_1132,
h_4422,
h_5118,
h_17495,5220.0
h_13395,9918.0
h_3480,
h_5255,
h_1908,
h_2178,
h_5197,
h_816,
h_3623,
h_5914,
h_2965,
h_3779,
h_3540,
h_4298,
h_1897,
h_1272,
h_4662,
h_3799,
h_138,
h_6215,
h_178,
h_4989,
h_6037,
h_3701,
h_4839,
h_4345,
h_6275,
h_4790,
h_2141,
h_792,
h_2194,
h_2780,
h_2374,
h_5649,
h_1914,
h_1738,
h_6470,
h_5778,
h_6042,
h_5092,
h_3076,
h_3284,
h_3241,
h_4163,
h_2149,
h_889,
h_4239,
h_3443,
h_941,
h_119,
h_2066,
h_6305,
h_5013,
h_6063,
h_4910,
h_5985,
h_3226,
h_5021,
h_1809,
h_2862,
h_3658,
h_3846,
h_4246,
h_3995,
h_1114,
h_248,
h_1499,
h_8951,14310.0
h_2955,
h_5190,
h_980,
h_2370,
h_5153,
